model,dataset,seed,example_id,y,V_pos_letter,V_pos_numeric,V_neg_letter,V_neg_numeric,gap_letter,gap_numeric,flip_influence,rank
llama3_8b,truthfulqa,1,513e817ea802bebb,1,0.7096925973892212,0.8653774857521057,0.6823638081550598,0.07776689529418945,0.027328789234161377,0.7876105904579163,0.0015854944313390962,53
llama3_8b,truthfulqa,1,8e0dead07ba8c8b7,0,0.7422469854354858,0.6863948106765747,0.7881686687469482,0.7505455613136292,-0.0459216833114624,-0.06415075063705444,-0.0004600030641636055,185
llama3_8b,truthfulqa,1,b636098c0031d8b4,1,0.7504522204399109,0.9000717997550964,0.7842298150062561,0.9277586340904236,-0.033777594566345215,-0.02768683433532715,0.00010401210742405631,294
llama3_8b,truthfulqa,1,0d60452136dd09d7,1,0.6654557585716248,0.5232840180397034,0.6427893042564392,0.08043680340051651,0.022666454315185547,0.44284721463918686,0.0001632776260105384,273
llama3_8b,truthfulqa,1,06fc88a33aab307a,0,0.6227126121520996,0.3447868824005127,0.6752000451087952,0.7149637341499329,-0.05248743295669556,-0.37017685174942017,-0.0003540485172753294,219
llama3_8b,truthfulqa,1,6e14268225cd694f,0,0.7102702260017395,0.9761016964912415,0.684489369392395,0.8517019152641296,0.025780856609344482,0.12439978122711182,0.0003788484708833195,202
llama3_8b,truthfulqa,1,ff128283a9f919bd,1,0.6863877773284912,0.9091188907623291,0.5992016792297363,0.16374844312667847,0.08718609809875488,0.7453704476356506,-0.0007007275467162954,133
llama3_8b,truthfulqa,1,125ef41578ebb500,1,0.6034274101257324,0.30744534730911255,0.6130625605583191,0.26450005173683167,-0.00963515043258667,0.042945295572280884,-3.1395644627951746e-05,314
llama3_8b,truthfulqa,1,33cea334cdda4297,1,0.7428591847419739,0.9182932376861572,0.7043257355690002,0.21067699790000916,0.03853344917297363,0.7076162397861481,0.0006635478069097478,139
llama3_8b,truthfulqa,1,ae8768cd15f2c491,1,0.5929777026176453,0.9513790011405945,0.5610566735267639,0.19618408381938934,0.03192102909088135,0.7551949173212051,0.001327943970012957,73
llama3_8b,truthfulqa,1,5cd18baab655982f,0,0.7902055382728577,0.9052063226699829,0.6409419178962708,0.7655029296875,0.14926362037658691,0.1397033929824829,0.0047363672618313535,5
llama3_8b,truthfulqa,1,2175ae30946371b5,1,0.6229056715965271,0.839098334312439,0.5991160869598389,0.31379473209381104,0.023789584636688232,0.5253036022186279,0.0004860595811940205,175
llama3_8b,truthfulqa,1,c9a95a725a2d9ce6,0,0.5711615085601807,0.4637012481689453,0.5546111464500427,0.3704288899898529,0.01655036211013794,0.09327235817909241,4.170366683781124e-05,309
llama3_8b,truthfulqa,1,1b7b453a8c92500d,1,0.6250244379043579,0.572561502456665,0.650611400604248,0.9673390984535217,-0.025586962699890137,-0.3947775959968567,-0.0006449431574435671,142
llama3_8b,truthfulqa,1,af350f62a962ae47,1,0.6236639618873596,0.8563156127929688,0.6520512104034424,0.8428481221199036,-0.028387248516082764,0.013467490673065186,0.00025184343119089014,247
llama3_8b,truthfulqa,1,f5c41fdc3cb46194,0,0.6172711849212646,0.25527721643447876,0.6812479496002197,0.6979275345802307,-0.06397676467895508,-0.44265031814575195,-0.00035408192142555306,217
llama3_8b,truthfulqa,1,95b7e31145c3d63c,1,0.6645451188087463,0.34575358033180237,0.6418100595474243,0.1358516365289688,0.02273505926132202,0.20990194380283356,-0.00046020693739268204,184
llama3_8b,truthfulqa,1,1bd8539ddd8e9753,0,0.6607254147529602,0.7917453646659851,0.6459572315216064,0.7674638628959656,0.01476818323135376,0.02428150177001953,0.00020226421037761178,261
llama3_8b,truthfulqa,1,ff20b86d53d59696,1,0.6657739877700806,0.9829859137535095,0.6146072149276733,0.6058891415596008,0.05116677284240723,0.3770967721939087,-0.0009200649498187774,108
llama3_8b,truthfulqa,1,b55a34b1bcf2bae1,1,0.6611158847808838,0.8761460185050964,0.6320264935493469,0.1301654428243637,0.029089391231536865,0.7459805756807327,0.0014937839028201227,62
llama3_8b,truthfulqa,1,6a3b4e22af2d2515,0,0.6768237352371216,0.216639906167984,0.5884723663330078,0.09411174058914185,0.08835136890411377,0.12252816557884216,0.0029568308764363893,15
llama3_8b,truthfulqa,1,70acc4a57834a5b8,0,0.6170967221260071,0.6035606265068054,0.5691747069358826,0.26812073588371277,0.04792201519012451,0.33543989062309265,0.0007643906219098051,125
llama3_8b,truthfulqa,1,da975c3183b17f3e,0,0.7246644496917725,0.8849563598632812,0.6935237050056458,0.6870748400688171,0.03114074468612671,0.1978815197944641,0.0003444460354577461,223
llama3_8b,truthfulqa,1,daf016ae6a454272,0,0.6041624546051025,0.18143458664417267,0.6137447953224182,0.9167541265487671,-0.009582340717315674,-0.7353195399045944,-3.536028327838503e-05,313
llama3_8b,truthfulqa,1,c1ac49018a0e2a86,0,0.6239749193191528,0.688219428062439,0.6249122023582458,0.9001128673553467,-0.0009372830390930176,-0.21189343929290771,7.952018135304328e-05,299
llama3_8b,truthfulqa,1,86706bb776a6934b,0,0.5785682797431946,0.1405336558818817,0.6839942932128906,0.9796551465988159,-0.10542601346969604,-0.8391214907169342,-0.0003736549859014171,206
llama3_8b,truthfulqa,1,b2a75b68aa6179f8,1,0.7247880697250366,0.7208737730979919,0.6597754955291748,0.08982378244400024,0.06501257419586182,0.6310499906539917,-0.0004965572082794023,169
llama3_8b,truthfulqa,1,d2f347df24262a3f,0,0.6899901628494263,0.6445654034614563,0.6779864430427551,0.8498538136482239,0.012003719806671143,-0.20528841018676758,0.0003972819876570943,197
llama3_8b,truthfulqa,1,f595b271f4c5c42a,0,0.6942383050918579,0.6517519354820251,0.606789231300354,0.6177166104316711,0.0874490737915039,0.034035325050354004,0.003135177102501774,12
llama3_8b,truthfulqa,1,b36e8eeb18a1ed1b,0,0.666688084602356,0.33145058155059814,0.6506766676902771,0.7670694589614868,0.016011416912078857,-0.43561887741088867,0.0005201708194917942,163
llama3_8b,truthfulqa,1,f965fcb86f55e3ac,1,0.5532419681549072,0.7386837601661682,0.5149425268173218,0.06316687911748886,0.03829944133758545,0.6755168810486794,0.0005825761469906432,151
llama3_8b,truthfulqa,1,ac8ab23b3e3fd25f,0,0.7024163007736206,0.3613240718841553,0.7200184464454651,0.6395302414894104,-0.017602145671844482,-0.2782061696052551,-0.00014762928556144583,280
llama3_8b,truthfulqa,1,fd161476ea4963f4,0,0.6780251860618591,0.7575522661209106,0.6123104691505432,0.28718072175979614,0.06571471691131592,0.4703715443611145,0.0009635845525675646,106
llama3_8b,truthfulqa,1,9431b0c29c16ebf8,0,0.6528308987617493,0.5109982490539551,0.6686388254165649,0.21389377117156982,-0.015807926654815674,0.29710447788238525,-0.0010440331586367702,99
llama3_8b,truthfulqa,1,52d8e9339652ce6e,1,0.5838112831115723,0.7342889904975891,0.5425984859466553,0.070487841963768,0.04121279716491699,0.6638011485338211,0.0005825761469906432,152
llama3_8b,truthfulqa,1,4519ecda20f144df,0,0.5765829682350159,0.1692522168159485,0.5577928423881531,0.13994204998016357,0.018790125846862793,0.029310166835784912,0.00027081542753570886,242
llama3_8b,truthfulqa,1,d519c84a3d272208,1,0.7459021210670471,0.8056445121765137,0.7536018490791321,0.7598080635070801,-0.007699728012084961,0.045836448669433594,-0.00010177864779548074,295
llama3_8b,truthfulqa,1,9f7998342af9a05e,0,0.6201369762420654,0.6808890700340271,0.6371734738349915,0.3000657856464386,-0.017036497592926025,0.3808232843875885,-0.001266363333027265,79
llama3_8b,truthfulqa,1,110fff933a8f3d32,1,0.6721060276031494,0.4485853314399719,0.7020018696784973,0.3896262049674988,-0.0298958420753479,0.058959126472473145,0.0004318817363505034,191
llama3_8b,truthfulqa,1,704180a49add16fa,0,0.7688269019126892,0.9228864908218384,0.6746881008148193,0.4318193197250366,0.09413880109786987,0.49106717109680176,0.0024049200663699977,24
llama3_8b,truthfulqa,1,a86a16782f430354,0,0.6546409726142883,0.6020386219024658,0.6919193863868713,0.1050223559141159,-0.03727841377258301,0.4970162659883499,-0.0018638532869781899,38
llama3_8b,truthfulqa,1,09903c5c86533ccc,1,0.6544475555419922,0.9000138640403748,0.605430006980896,0.03792428970336914,0.04901754856109619,0.8620895743370056,0.001548330796265096,56
llama3_8b,truthfulqa,1,01461d489206b211,1,0.6474400162696838,0.876831591129303,0.6409695148468018,0.8255157470703125,0.00647050142288208,0.05131584405899048,-0.0004990199683478358,167
llama3_8b,truthfulqa,1,f2f29b73aa45f304,1,0.6328451633453369,0.9409809708595276,0.5996345281600952,0.80118727684021,0.0332106351852417,0.13979369401931763,-0.0013284918607088247,72
llama3_8b,truthfulqa,1,c9eb1ecf0b1b36d5,1,0.7119594812393188,0.8325753808021545,0.7284344434738159,0.6156057119369507,-0.01647496223449707,0.21696966886520386,0.0009283870815223194,107
llama3_8b,truthfulqa,1,43a65f0fdda8f8c5,0,0.6263588070869446,0.8500313758850098,0.6098631024360657,0.7755428552627563,0.016495704650878906,0.07448852062225342,4.170366683781124e-05,311
llama3_8b,truthfulqa,1,dbf83fc9aa7bbd54,1,0.6813676357269287,0.7093843221664429,0.6800999641418457,0.14010438323020935,0.0012676715850830078,0.5692799389362335,0.0013665401126649046,69
llama3_8b,truthfulqa,1,a7ff296cca5d951b,0,0.6593486070632935,0.7590339779853821,0.6682213544845581,0.8270727396011353,-0.008872747421264648,-0.06803876161575317,-0.00017233226012636216,271
llama3_8b,truthfulqa,1,5aeeb70968fdafeb,0,0.6781553030014038,0.7949177026748657,0.6556233167648315,0.8092499375343323,0.022531986236572266,-0.014332234859466553,0.0004839773055090313,176
llama3_8b,truthfulqa,1,202e7f37edc7f1ce,1,0.6024941802024841,0.8830181956291199,0.5571876764297485,0.1518174409866333,0.045306503772735596,0.7312007546424866,0.000879642433345984,115
llama3_8b,truthfulqa,1,f5eae4d9165337ed,1,0.6432591080665588,0.8382890224456787,0.639712393283844,0.23313912749290466,0.0035467147827148438,0.605149894952774,0.0015030310182582718,59
llama3_8b,truthfulqa,1,37ce2968ca16b42d,0,0.5352522134780884,0.2381402999162674,0.49256888031959534,0.22595733404159546,0.04268333315849304,0.012182965874671936,0.001446422456394092,66
llama3_8b,truthfulqa,1,065bb8cae33e2560,0,0.7522844076156616,0.867586612701416,0.6753259897232056,0.2508927583694458,0.07695841789245605,0.6166938543319702,0.000813539343432701,119
llama3_8b,truthfulqa,1,ead02ae955988e3c,1,0.666259765625,0.8819694519042969,0.6583820581436157,0.9595356583595276,0.007877707481384277,-0.07756620645523071,-0.0010399743763894187,100
llama3_8b,truthfulqa,1,abd8666a2660d863,1,0.767778754234314,0.239405557513237,0.7908377051353455,0.3889486789703369,-0.023058950901031494,-0.14954312145709991,-0.0003582416305689673,216
llama3_8b,truthfulqa,1,5097eef438608b32,0,0.6980308294296265,0.9292616844177246,0.7181353569030762,0.8283541798591614,-0.020104527473449707,0.10090750455856323,-0.0006604884368732744,140
llama3_8b,truthfulqa,1,72717dc7678f664b,1,0.6060119867324829,0.6837081909179688,0.6058435440063477,0.335767924785614,0.0001684427261352539,0.34794026613235474,0.0007470096295200679,126
llama3_8b,truthfulqa,1,a3739722612c56b7,0,0.6979137659072876,0.5616212487220764,0.6850078105926514,0.16349419951438904,0.01290595531463623,0.3981270492076874,-0.0006739335403070368,136
llama3_8b,truthfulqa,1,fd8220dd4d0e6e73,0,0.7205946445465088,0.8664464354515076,0.7078500390052795,0.8530715703964233,0.012744605541229248,0.013374865055084229,0.00016378274635103773,272
llama3_8b,truthfulqa,1,c68387701a2f94d5,1,0.6549429297447205,0.6784936785697937,0.6171196103096008,0.37565699219703674,0.03782331943511963,0.30283668637275696,-0.0007270286719561758,130
llama3_8b,truthfulqa,1,dff970349743006f,0,0.7089908719062805,0.7741045951843262,0.7362785339355469,0.31056758761405945,-0.027287662029266357,0.4635370075702667,-0.001672196397295267,48
llama3_8b,truthfulqa,1,e1a7e6c91013d697,0,0.6989601254463196,0.5961169004440308,0.6784844994544983,0.1564086377620697,0.02047562599182129,0.43970826268196106,-0.0006832005939382269,135
llama3_8b,truthfulqa,1,9ee1553bf9307125,0,0.6306026577949524,0.25741443037986755,0.607584536075592,0.9144365191459656,0.02301812171936035,-0.657022088766098,0.0007389329369607567,128
llama3_8b,truthfulqa,1,70ac962e6442c715,1,0.7954051494598389,0.6434764266014099,0.8175073266029358,0.38454604148864746,-0.022102177143096924,0.25893038511276245,0.0011932806449829192,84
llama3_8b,truthfulqa,1,2cba572abc4bbf33,1,0.6528469920158386,0.7425819635391235,0.5801325440406799,0.03954162076115608,0.07271444797515869,0.7030403427779675,-0.0004746977344673442,179
llama3_8b,truthfulqa,1,d624b08c1c4c57e1,1,0.6397143006324768,0.6950007677078247,0.5458118319511414,0.07906776666641235,0.09390246868133545,0.6159330010414124,-0.0020730666475113346,30
llama3_8b,truthfulqa,1,4a4714cfee5dfe60,1,0.6672109365463257,0.9773180484771729,0.6079088449478149,0.021687718108296394,0.05930209159851074,0.9556303303688765,0.0017943818111155196,41
llama3_8b,truthfulqa,1,4c415efec365f66c,1,0.759336531162262,0.6600250005722046,0.7416864633560181,0.3292514383792877,0.017650067806243896,0.33077356219291687,0.00013364093804951738,285
llama3_8b,truthfulqa,1,5ce5dc9249064b13,0,0.6156367659568787,0.9496980309486389,0.6267547607421875,0.060851458460092545,-0.011117994785308838,0.8888465724885464,-0.00844760290590063,1
llama3_8b,truthfulqa,1,a15efe8eac27528f,0,0.642443835735321,0.6451236009597778,0.5856625437736511,0.32846692204475403,0.05678129196166992,0.3166566789150238,0.0011418086125126181,87
llama3_8b,truthfulqa,1,84a854c62d51d7c2,0,0.725949227809906,0.9059248566627502,0.6595956683158875,0.24977900087833405,0.06635355949401855,0.6561458557844162,-2.9085795901995226e-05,315
llama3_8b,truthfulqa,1,92e1f5f19dbcb7d9,0,0.6771968603134155,0.9410304427146912,0.648326575756073,0.22476787865161896,0.02887028455734253,0.7162625640630722,-0.0024744324941003426,21
llama3_8b,truthfulqa,1,5c23edcc46d1d2c6,0,0.8133793473243713,0.8165158629417419,0.6477653980255127,0.6162017583847046,0.16561394929885864,0.20031410455703735,0.006348960498923584,4
llama3_8b,truthfulqa,1,0b74ab9a07f476ed,1,0.6902105808258057,0.6975820064544678,0.6506335735321045,0.17026396095752716,0.03957700729370117,0.5273180454969406,-5.1642279885910636e-05,308
llama3_8b,truthfulqa,1,e9b2c4cd41698286,0,0.5751493573188782,0.7430738806724548,0.5593016147613525,0.6586859226226807,0.015847742557525635,0.08438795804977417,4.170366683781124e-05,310
llama3_8b,truthfulqa,1,8e63526b74a8a294,1,0.6260943412780762,0.9095085859298706,0.6438043117523193,0.4196629822254181,-0.017709970474243164,0.4898456037044525,0.0017926878486306808,42
llama3_8b,truthfulqa,1,18df09c730204788,0,0.635202169418335,0.8587223887443542,0.6357339024543762,0.7056324481964111,-0.0005317330360412598,0.15308994054794312,-0.0004943706570053052,170
llama3_8b,truthfulqa,1,720976b8d05a7c37,1,0.6588656902313232,0.25040403008461,0.6494576930999756,0.07357039302587509,0.009407997131347656,0.1768336370587349,6.40135097790262e-06,322
llama3_8b,truthfulqa,1,b9d164d3286cc381,0,0.753885805606842,0.6192562580108643,0.7356071472167969,0.6983067393302917,0.018278658390045166,-0.07905048131942749,0.0004410724782740183,188
llama3_8b,truthfulqa,1,f6442367a15f78b1,1,0.6836699843406677,0.8288524746894836,0.6429966688156128,0.10137779265642166,0.04067331552505493,0.727474682033062,0.0009688473460802149,105
llama3_8b,truthfulqa,1,9e20350cb5dea2fe,0,0.724148154258728,0.9289722442626953,0.7506169676780701,0.2718525528907776,-0.02646881341934204,0.6571196913719177,-0.002776543686710209,20
llama3_8b,truthfulqa,1,108223d91d2c7db7,1,0.6097275018692017,0.7511884570121765,0.5340738892555237,0.07209551334381104,0.07565361261367798,0.6790929436683655,-0.0006489094876266366,141
llama3_8b,truthfulqa,1,31a146b377c334ec,0,0.6209303736686707,0.805161714553833,0.7819606065750122,0.10790170729160309,-0.16103023290634155,0.6972600072622299,-0.003372578545274174,10
llama3_8b,truthfulqa,1,5d35b421a5673bbe,0,0.6169775128364563,0.5577892065048218,0.6248312592506409,0.6179358959197998,-0.00785374641418457,-0.06014668941497803,-0.00015821793408554718,277
llama3_8b,truthfulqa,1,cf87b209083db05b,1,0.6442851424217224,0.6991429328918457,0.6314561367034912,0.404191792011261,0.012829005718231201,0.2949511408805847,0.0003311466974279531,229
llama3_8b,truthfulqa,1,b39870b7f4527ddb,1,0.6077023148536682,0.7709966897964478,0.6044579148292542,0.5464818477630615,0.0032444000244140625,0.22451484203338623,0.00032152568227350464,231
llama3_8b,truthfulqa,1,e333835aa2786e79,0,0.6635158061981201,0.5164163112640381,0.6329084634780884,0.35560235381126404,0.03060734272003174,0.16081395745277405,0.00044942361423150334,187
llama3_8b,truthfulqa,1,9df79379120db893,1,0.593092679977417,0.8352014422416687,0.5483370423316956,0.13276927173137665,0.044755637645721436,0.702432170510292,0.0005743428941755169,154
llama3_8b,truthfulqa,1,f1a34a9dabde6072,1,0.5366497039794922,0.681509792804718,0.5675857067108154,0.28231555223464966,-0.030936002731323242,0.39919424057006836,0.001733176467708264,47
llama3_8b,truthfulqa,1,feb84bcc1543238c,1,0.6689630150794983,0.8903164863586426,0.5839671492576599,0.25877198576927185,0.08499586582183838,0.6315445005893707,-0.0015269959710057512,58
llama3_8b,truthfulqa,1,119e1d0913bc86f0,1,0.6381963491439819,0.6789640784263611,0.65602707862854,0.44507911801338196,-0.017830729484558105,0.23388496041297913,0.0009999500226742786,103
llama3_8b,truthfulqa,1,c906cc2f359d0e15,0,0.6090177297592163,0.6476879715919495,0.5828117728233337,0.44188249111175537,0.02620595693588257,0.2058054804801941,0.00015960687614063884,276
llama3_8b,truthfulqa,1,b61ef4b3136a25e7,1,0.6602498888969421,0.697068989276886,0.6626293659210205,0.7236559987068176,-0.002379477024078369,-0.02658700942993164,-0.0005987936035971586,147
llama3_8b,truthfulqa,1,25b631198a356a03,0,0.6687144637107849,0.8301684856414795,0.6549566388130188,0.7580141425132751,0.013757824897766113,0.07215434312820435,1.6408267101752916e-05,319
llama3_8b,truthfulqa,1,c1b5c3ea579fba13,1,0.6840147972106934,0.9035597443580627,0.6661908030509949,0.7664316296577454,0.017823994159698486,0.13712811470031738,-0.0005871535421874685,149
llama3_8b,truthfulqa,1,aa5c230254444433,0,0.7597346305847168,0.7521083354949951,0.6946555972099304,0.03668477013707161,0.06507903337478638,0.7154235653579235,-0.0009900247261215855,104
llama3_8b,truthfulqa,1,8a47ffa989e8c0dc,1,0.5874670147895813,0.5380175709724426,0.5735995769500732,0.39314019680023193,0.013867437839508057,0.1448773741722107,-0.0003358112874862207,227
llama3_8b,truthfulqa,1,d3fad68c76b693d7,1,0.8522183299064636,0.6784110069274902,0.758598804473877,0.14091244339942932,0.09361952543258667,0.5374985635280609,-0.0022728655243307583,27
llama3_8b,truthfulqa,1,9c59ab79438ec35b,1,0.6697471141815186,0.8883886933326721,0.6193130612373352,0.16934797167778015,0.05043405294418335,0.719040721654892,0.0005220647835583181,162
llama3_8b,truthfulqa,1,5eea0b62f5597068,0,0.5430030226707458,0.7822823524475098,0.5590002536773682,0.6416105031967163,-0.015997231006622314,0.14067184925079346,-0.0006411102587922657,143
llama3_8b,truthfulqa,1,69ef9ac475a828b3,1,0.5820995569229126,0.664472222328186,0.5025179982185364,0.02962101250886917,0.07958155870437622,0.6348512098193169,-0.0013435872228911294,71
llama3_8b,truthfulqa,1,ac15a11207009786,0,0.596260666847229,0.5985586643218994,0.6163365840911865,0.6606433391571045,-0.02007591724395752,-0.06208467483520508,-0.00030120757854168456,236
llama3_8b,truthfulqa,1,6bd98fe58a1763c9,0,0.6764070391654968,0.8662155866622925,0.6308619976043701,0.07692991942167282,0.04554504156112671,0.7892856672406197,-0.003508193030843043,9
llama3_8b,truthfulqa,1,fa075819c46433ec,1,0.6845296621322632,0.5339053869247437,0.7321444153785706,0.4078158438205719,-0.04761475324630737,0.12608954310417175,0.0008882265564070235,114
llama3_8b,truthfulqa,1,eb26e4737d9da432,1,0.7170171141624451,0.8599894046783447,0.6508307456970215,0.5793285965919495,0.06618636846542358,0.28066080808639526,-0.001759338206143879,43
llama3_8b,truthfulqa,1,fdf1d731b5593c9e,0,0.667610228061676,0.843589186668396,0.6411525011062622,0.8696981072425842,0.02645772695541382,-0.026108920574188232,0.0007146006432025009,131
llama3_8b,truthfulqa,1,04720516edac2b9e,0,0.7372018694877625,0.8678187727928162,0.6229814291000366,0.2343481481075287,0.11422044038772583,0.6334706246852875,0.0024586610385348706,22
llama3_8b,truthfulqa,1,cf11d42197c59876,0,0.6619987487792969,0.521920382976532,0.7582775950431824,0.9688665270805359,-0.0962788462638855,-0.4469461441040039,-0.00036403960128600366,212
llama3_8b,truthfulqa,1,1eac5b461888a05a,0,0.6256777048110962,0.13737373054027557,0.6256611943244934,0.12971502542495728,1.6510486602783203e-05,0.007658705115318298,-0.0001101510013880036,292
llama3_8b,truthfulqa,1,a48c9b0f0d9665f8,0,0.6908808946609497,0.7147336006164551,0.744974672794342,0.9254969954490662,-0.054093778133392334,-0.21076339483261108,-0.0003644435276701774,209
llama3_8b,truthfulqa,1,1bef490e9fc8b8a5,0,0.5957121253013611,0.1648375689983368,0.6185742020606995,0.8261176943778992,-0.02286207675933838,-0.6612801253795624,-0.00018808807690801066,265
llama3_8b,truthfulqa,1,0292664fc85e3208,0,0.6021479964256287,0.5784622430801392,0.5292173624038696,0.21570762991905212,0.07293063402175903,0.36275461316108704,0.001749329473533734,45
llama3_8b,truthfulqa,1,d28dd71f5793f297,0,0.6415797472000122,0.796387791633606,0.6559003591537476,0.9295377135276794,-0.014320611953735352,-0.1331499218940735,-0.00012841938160773614,287
llama3_8b,truthfulqa,1,b9b8fee552763073,1,0.7000146508216858,0.8349819183349609,0.7626644372940063,0.9327805042266846,-0.06264978647232056,-0.09779858589172363,2.727193857909871e-05,316
llama3_8b,truthfulqa,1,f85ebcb8f145a6d7,0,0.6505802869796753,0.8332486748695374,0.6704248785972595,0.8002574443817139,-0.01984459161758423,0.032991230487823486,-0.0004821422108078899,177
llama3_8b,truthfulqa,1,b707d73a22bad1e0,1,0.6316660046577454,0.9053730964660645,0.613237738609314,0.09220372885465622,0.018428266048431396,0.8131693676114082,0.002249897086913921,28
llama3_8b,truthfulqa,1,afae78bf8e608e9c,0,0.7626810669898987,0.8659708499908447,0.7060916423797607,0.9551959037780762,0.05658942461013794,-0.08922505378723145,0.0020660682683404374,31
llama3_8b,truthfulqa,1,74ec661c014618ad,0,0.7474737763404846,0.9531555771827698,0.7029489874839783,0.8662943840026855,0.04452478885650635,0.08686119318008423,0.001286287966880073,78
llama3_8b,truthfulqa,1,a3df859d3a0c5e8c,1,0.7749415636062622,0.9061288237571716,0.8235544562339783,0.5834823846817017,-0.048612892627716064,0.32264643907546997,0.001645981406913688,50
llama3_8b,truthfulqa,1,511025f968c2fd9f,0,0.6684523224830627,0.5804567337036133,0.6710333228111267,0.4385600984096527,-0.002581000328063965,0.14189663529396057,-0.0004993144713987818,166
llama3_8b,truthfulqa,1,0d82030243eecae4,0,0.6077153086662292,0.7982978820800781,0.6201921701431274,0.7369135022163391,-0.012476861476898193,0.061384379863739014,-0.0004912458707039269,172
llama3_8b,truthfulqa,1,6afe7831ee05acaf,0,0.6164733171463013,0.7658963799476624,0.7334694862365723,0.8449075222015381,-0.116996169090271,-0.07901114225387573,-0.0004981697843003396,168
llama3_8b,truthfulqa,1,32cea137da76b1c5,0,0.6013328433036804,0.3328374922275543,0.6623066663742065,0.7258086204528809,-0.06097382307052612,-0.39297112822532654,-0.0003540485172753294,220
llama3_8b,truthfulqa,1,097017e1fc02cead,1,0.6135446429252625,0.7933869957923889,0.5746048092842102,0.26896750926971436,0.038939833641052246,0.5244194865226746,-5.1642279885910636e-05,307
llama3_8b,truthfulqa,1,f1ec648dcb443a0d,1,0.6208803057670593,0.8694839477539062,0.624196469783783,0.8509218096733093,-0.003316164016723633,0.018562138080596924,-0.0003861038386723248,200
llama3_8b,truthfulqa,1,b567d6038905d630,0,0.5850697159767151,0.7806487083435059,0.626568615436554,0.8789999485015869,-0.04149889945983887,-0.09835124015808105,-0.00040237909735219013,196
llama3_8b,truthfulqa,1,7190dd0147b8592d,1,0.7915508151054382,0.6570146679878235,0.8349006772041321,0.7857418060302734,-0.04334986209869385,-0.12872713804244995,-0.00012430514451677865,288
llama3_8b,truthfulqa,1,5402cc480c593ce4,0,0.5911667346954346,0.9567450881004333,0.5837191939353943,0.3516427278518677,0.007447540760040283,0.6051023602485657,-0.001823291528568416,39
llama3_8b,truthfulqa,1,0c64a6baf7f53277,1,0.6643325090408325,0.9809738993644714,0.6065287590026855,0.4817641079425812,0.05780375003814697,0.49920979142189026,-0.0008897926680090928,113
llama3_8b,truthfulqa,1,dc15b72c1671f7e9,0,0.5284358263015747,0.8573192358016968,0.6062542200088501,0.7878994941711426,-0.07781839370727539,0.0694197416305542,-0.0008255071789294299,118
llama3_8b,truthfulqa,1,c2423e21a7b8024a,1,0.6045810580253601,0.7916116118431091,0.5803298950195312,0.17062336206436157,0.024251163005828857,0.6209882497787476,0.0007408035129585766,127
llama3_8b,truthfulqa,1,b0dd536f5abb8f97,0,0.8266273736953735,0.9067278504371643,0.7026791572570801,0.06996844708919525,0.12394821643829346,0.836759403347969,-0.0015610339070226131,55
llama3_8b,truthfulqa,1,d8fb333bcbe5e49a,0,0.6677358150482178,0.453918993473053,0.6157888174057007,0.21507664024829865,0.05194699764251709,0.23884235322475433,0.0012895248495293776,77
llama3_8b,truthfulqa,1,245bfabbc11c7a02,0,0.6870337128639221,0.782636821269989,0.6771034002304077,0.3263303339481354,0.009930312633514404,0.45630648732185364,-0.0010339701872332796,101
llama3_8b,truthfulqa,1,45e0522b7cb03bb2,0,0.702182412147522,0.8831945657730103,0.7863175272941589,0.9015805125236511,-0.08413511514663696,-0.01838594675064087,-0.000567063116997113,156
llama3_8b,truthfulqa,1,224b8fa4321f0269,0,0.6238802671432495,0.391041100025177,0.6867379546165466,0.6898723840713501,-0.06285768747329712,-0.2988312840461731,-0.00037459838931031,203
llama3_8b,truthfulqa,1,128ffefefb991e21,1,0.748029351234436,0.9605348706245422,0.694902241230011,0.2718125879764557,0.05312711000442505,0.6887222826480865,7.470442904011776e-05,302
llama3_8b,truthfulqa,1,a37b07ddbb5d6571,1,0.6307080984115601,0.5770075917243958,0.5892743468284607,0.4061008393764496,0.041433751583099365,0.17090675234794617,-0.0012030699631006558,82
llama3_8b,truthfulqa,1,592de920134790be,1,0.6419003009796143,0.9770591855049133,0.6015169620513916,0.5493883490562439,0.040383338928222656,0.42767083644866943,-0.0004606927378988934,183
llama3_8b,truthfulqa,1,55d344a3b608fa08,1,0.5835996270179749,0.7400001287460327,0.6023635864257812,0.9201377630233765,-0.018763959407806396,-0.18013763427734375,-0.00047634504707877445,178
llama3_8b,truthfulqa,1,01947b22d18938b7,0,0.6055245995521545,0.7606906890869141,0.61686110496521,0.7942280769348145,-0.01133650541305542,-0.03353738784790039,-0.00021205059645490465,260
llama3_8b,truthfulqa,1,db91565e9047a448,1,0.5959382057189941,0.9272461533546448,0.5721589922904968,0.1120680645108223,0.023779213428497314,0.8151780888438225,0.0019776114782223964,34
llama3_8b,truthfulqa,1,84dee6726f957877,1,0.7589619159698486,0.38213393092155457,0.7380998134613037,0.06692332029342651,0.020862102508544922,0.31521061062812805,-6.0212301162709814e-05,304
llama3_8b,truthfulqa,1,caff125d25466b98,1,0.7296754717826843,0.9035971164703369,0.6400987505912781,0.12996920943260193,0.08957672119140625,0.773627907037735,-0.0010010938470826347,102
